station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2005-03-30T18:01:22.94,2005-04-03T00:51:56.13,"[0.49179028936326724, 0.6551566823549007]","[0.9891440569838154, 0.9839046535425804]","[1.4868894631775842, 1.3110794121761085]","[0.731870013642004, 0.536302358919283]","[0.8641154715219267, 0.7054196603970675]","[0.7409687127848598, 0.5960696117560246]","[0.9891440569838154, 0.9839046535425804]"
II.DGAR.00.BHZ,2005-03-30T18:01:22.94,2005-04-15T01:00:51.56,"[-1.2041258510069697, -1.0278187080602692]","[-0.7029246233558589, -0.7057386120890823]","[-0.2015485348610808, -0.3812170581083339]","[0.7813637000716889, 0.39813109374911815]","[0.9015061623434923, 0.5058241766156313]","[0.7904667076103666, 0.37625028305265923]","[-0.7029246233558589, -0.7057386120890823]"
II.DGAR.00.BHZ,2005-03-30T18:01:22.94,2005-04-30T12:18:04.32,"[0.15311799059465242, 0.3273207154756963]","[0.6504038231168502, 0.6561479688967556]","[1.1447219388997616, 0.9808811970352159]","[0.7356025526676899, 0.5243239651008411]","[0.8795326651172193, 0.6649501929853502]","[0.7782076702066394, 0.540620296789493]","[0.6504038231168502, 0.6561479688967556]"
II.DGAR.00.BHZ,2005-03-30T18:16:48.26,2005-04-03T13:40:16.42,"[-0.41423447449844536, -0.2593944610530778]","[0.05880675298436465, 0.05877988973965327]","[0.5349029138550662, 0.37854632501782437]","[0.6653216391967016, 0.6339301950289106]","[0.8814986637870924, 0.7925001646031892]","[0.7233810437347667, 0.6562972345180479]","[0.05880675298436465, 0.05877988973965327]"
II.DGAR.00.BHZ,2005-03-30T18:16:48.26,2005-04-10T00:55:17.88,"[0.7018021680046606, 0.8498506813851053]","[1.1782168400527206, 1.1703422288526075]","[1.6547847062926875, 1.487441787991881]","[0.7175624387667698, 0.7489583506707795]","[0.95087106129054, 0.876276040452368]","[0.771132647121172, 0.6589338522632299]","[1.1782168400527206, 1.1703422288526075]"
II.DGAR.00.BHZ,2005-03-30T18:16:48.26,2005-04-17T01:10:27.63,"[3.52476308855994, 3.673988878275527]","[4.001380713635818, 3.992678715032752]","[4.479399747305727, 4.308301095808635]","[0.5750339468422823, 0.601972690627456]","[0.8127099808455304, 0.6923217987105443]","[0.7153156985113873, 0.5250249190798317]","[4.001380713635818, 3.992678715032752]"
II.DGAR.00.BHZ,2005-03-30T18:16:48.26,2005-06-30T09:54:20.03,"[0.17136445301379, 0.3051389663552856]","[0.6496566180321715, 0.633090412456682]","[1.1344392243307972, 0.9584278251955112]","[0.5314618549112567, 0.4455073343015387]","[0.7528495358380658, 0.5560718378546332]","[0.6806746252149647, 0.3903242456446145]","[0.6496566180321715, 0.633090412456682]"
II.DGAR.00.BHZ,2005-03-30T18:16:48.26,2005-08-02T07:15:44.38,"[0.06591989707960164, 0.21775143394778695]","[0.5387493598558967, 0.5413917769896782]","[1.0194928703123805, 0.8653774384187047]","[0.5321059941401204, 0.5297971789350122]","[0.8118073274406659, 0.6668083996007735]","[0.7460464845637287, 0.5111358001541808]","[0.5387493598558967, 0.5413917769896782]"
II.DGAR.00.BHZ,2005-03-30T18:16:48.26,2005-10-19T18:47:53.48,"[1.525743909022082, 1.6494199545584503]","[1.996346411921501, 1.9758575133782945]","[2.472100644776929, 2.2976810287626996]","[0.676931833717802, 0.5959386687328265]","[0.8689946200623218, 0.6868900338003366]","[0.7118737514669622, 0.4664095267257272]","[1.996346411921501, 1.9758575133782945]"
II.DGAR.00.BHZ,2005-03-30T18:16:48.26,2006-01-22T04:50:43.48,"[0.7464658284839573, 0.9310250785558376]","[1.2195436540289313, 1.2565380096894225]","[1.6915489144323976, 1.5821822668875178]","[0.505267915242223, 0.4879662685672735]","[0.8282869205814921, 0.6714644135449018]","[0.8243445668793098, 0.5902363923144849]","[1.2195436540289313, 1.2565380096894225]"
II.DGAR.00.BHZ,2005-03-30T18:16:48.26,2006-06-17T18:09:33.31,"[0.39323184329014976, 0.5727198945074927]","[0.8773434607944752, 0.8914145396952529]","[1.3585682163393324, 1.2074852127680642]","[0.5694032342044584, 0.5767973284068796]","[0.7931545735757541, 0.6817178022886247]","[0.712482739747143, 0.5203543185887229]","[0.8773434607944752, 0.8914145396952529]"
II.DGAR.00.BHZ,2005-03-30T18:33:16.07,2005-04-02T05:43:17.36,"[-4.005801091435457, -3.8160731195813606]","[-3.5228688614677206, -3.491149036128649]","[-3.0386050423232, -3.1640549226601564]","[0.362666949707998, 0.36792889319500677]","[0.601716766854048, 0.6818415848347195]","[0.35944191552388194, 0.6080449034370738]","[-3.5228688614677206, -3.491149036128649]"
II.DGAR.00.BHZ,2005-03-30T18:33:16.07,2005-04-20T02:19:37.23,"[-0.26740365158211316, -0.11440971534886912]","[0.21892431092202264, 0.2406615719292316]","[0.692745819484562, 0.5933374377523284]","[0.43879788466711733, 0.2623991007014703]","[0.6278506634032412, 0.5135858121856768]","[0.4220535604855314, 0.45017182151367685]","[0.21892431092202264, 0.2406615719292316]"
II.DGAR.00.BHZ,2005-03-30T18:37:05.06,2005-04-05T06:28:22.27,"[-0.45660978281930564, -0.32470161680216586]","[0.02228084879344262, 0.022507342074613617]","[0.4957379681653602, 0.3704527807576481]","[0.5723394338426487, 0.6295588908542344]","[0.7736114427536249, 0.8174008850854381]","[0.45592525232685865, 0.6462318416101929]","[0.02228084879344262, 0.022507342074613617]"
II.DGAR.00.BHZ,2005-03-30T18:37:05.06,2005-04-19T09:59:23.64,"[-4.432482894855236, -4.330706608389619]","[-3.9796086855102875, -3.9822210561433824]","[-3.517051025172706, -3.635379339965449]","[0.42853767402305115, 0.6692464999744656]","[0.786379976377639, 0.8093449850380735]","[0.5375723445221011, 0.6491363626235476]","[-3.9796086855102875, -3.9822210561433824]"
II.DGAR.00.BHZ,2005-03-30T19:30:22.69,2005-04-12T13:17:13.84,"[3.0444450088966812, 3.1451131352524486]","[3.4874361179343776, 3.4644103347367876]","[3.935216947098815, 3.7850246268589722]","[0.7358371865310656, 0.7803394723616075]","[0.8602325509253044, 0.922688555742499]","[0.6432825212043899, 0.6781371562905972]","[3.4874361179343776, 3.4644103347367876]"
II.DGAR.00.BHZ,2005-03-30T20:35:04.37,2005-04-06T08:44:18.84,"[-2.3424098516856535, -2.232296347762715]","[-1.8758679342329754, -1.9101230551928712]","[-1.4102318960980178, -1.600303472653935]","[0.6478804652558009, 0.4252696731449309]","[0.7932888370868859, 0.5021517637169078]","[0.575697354071767, 0.2860027762260465]","[-1.8758679342329754, -1.9101230551928712]"
II.DGAR.00.BHZ,2005-03-30T20:35:04.37,2005-04-27T05:02:05.09,"[-4.174598699968573, -4.075314629779723]","[-3.7171880768982075, -3.7396070007418074]","[-3.2583940701569083, -3.40895432149174]","[0.7327802960947719, 0.3713295925810832]","[0.8312589900307978, 0.5961026634232774]","[0.5191068206668257, 0.4606321218912708]","[-3.7171880768982075, -3.7396070007418074]"
II.DGAR.00.BHZ,2005-03-30T20:35:04.37,2005-05-22T12:41:04.84,"[-3.3912955242302347, -3.2788544577571033]","[-2.9328593622234123, -2.9481279105048976]","[-2.468727633189463, -2.6224286816465265]","[0.7097622865856683, 0.2680085900861624]","[0.8339716159824715, 0.5207206676709433]","[0.5590688896469976, 0.5023858867283667]","[-2.9328593622234123, -2.9481279105048976]"
II.DGAR.00.BHZ,2005-03-30T20:35:04.37,2005-08-15T19:56:28.81,"[-4.007166305690727, -3.9207540340657747]","[-3.546345636469445, -3.5816106809529025]","[-3.0791872911455656, -3.2564808757224957]","[0.6159556046303504, 0.31275850216911666]","[0.8101054328869031, 0.5140133193568426]","[0.6024562089464414, 0.42909333418193607]","[-3.546345636469445, -3.5816106809529025]"
II.DGAR.00.BHZ,2005-03-30T20:35:04.37,2005-10-20T00:47:46.41,"[-3.5417231661791084, -3.4636964061533786]","[-3.0820145077373824, -3.133462455689651]","[-2.6179846328286867, -2.8108289913616233]","[0.6701063499737638, 0.4609860041566181]","[0.7898871870427262, 0.5962071616135703]","[0.5289230889777258, 0.4537686386551297]","[-3.0820145077373824, -3.133462455689651]"
II.DGAR.00.BHZ,2005-03-30T20:35:04.37,2006-01-26T20:04:39.12,"[-2.5432390871279438, -2.3957940106617652]","[-2.088793553842499, -2.0691543431764075]","[-1.6334177480384422, -1.7423190271408227]","[0.5586929192679574, 0.3469999897307638]","[0.8154248607758103, 0.6416722165854505]","[0.6734926256058335, 0.5736917258689562]","[-2.088793553842499, -2.0691543431764075]"
II.DGAR.00.BHZ,2005-03-30T20:45:24.63,2005-04-05T23:10:10.07,"[0.249708066788738, 0.40265485190797795]","[0.737136672052812, 0.7256040543934422]","[1.2257088601421886, 1.0488033719213412]","[0.6119070396272327, 0.6005016882171]","[0.724461338956293, 0.7553516205114743]","[0.5940041104827678, 0.6043198670329302]","[0.737136672052812, 0.7256040543934422]"
II.DGAR.00.BHZ,2005-03-30T20:45:24.63,2005-04-17T10:01:17.38,"[1.3875446797260322, 1.532873972834719]","[1.8688304301444416, 1.8528995950282459]","[2.3548698693227763, 2.17334981898705]","[0.5296213675273287, 0.6554697111911674]","[0.6189871217534603, 0.7526060500386854]","[0.4915594335672096, 0.5784094425031142]","[1.8688304301444416, 1.8528995950282459]"
II.DGAR.00.BHZ,2005-03-30T21:04:16.06,2005-04-02T05:43:17.36,"[-1.1858786266456238, -1.0445014123919911]","[-0.7133843744351321, -0.7160973620756006]","[-0.25131107052382207, -0.3971466612632025]","[0.38898194625798943, 0.5801420709508203]","[0.6910376927771175, 0.7888920811331591]","[0.45976826761017103, 0.6139701698004463]","[-0.7133843744351321, -0.7160973620756006]"
II.DGAR.00.BHZ,2005-03-30T21:04:16.06,2005-04-05T10:10:42.88,"[0.04004562229722075, 0.13691809418274706]","[0.49571734550559154, 0.46406416320125743]","[0.9587858153728587, 0.7819769172108981]","[0.5228091124865573, 0.5842152732569769]","[0.7839461591662945, 0.6452221036750985]","[0.47039635563253673, 0.43022658978691874]","[0.49571734550559154, 0.46406416320125743]"
II.DGAR.00.BHZ,2005-03-30T21:04:16.06,2005-04-25T19:46:33.24,"[-2.2667515582060513, -2.086378531961097]","[-1.777512354624229, -1.7707356206825329]","[-1.2781482799402133, -1.4458281697786894]","[0.34464273806569035, 0.4958919595673387]","[0.6352170930867845, 0.6443116566562838]","[0.41025789590625156, 0.5079462430614777]","[-1.777512354624229, -1.7707356206825329]"
II.DGAR.00.BHZ,2005-03-30T21:04:16.06,2006-09-21T00:47:46.03,"[0.052981106162524896, 0.18550242487348956]","[0.5158095585045653, 0.5047867602240035]","[0.9834299205002116, 0.8223723215427492]","[0.5830289120734734, 0.43281087475290164]","[0.7281405748307695, 0.746533124603732]","[0.35831022621899866, 0.6872169198664582]","[0.5158095585045653, 0.5047867602240035]"
II.DGAR.00.BHZ,2005-03-30T21:04:16.06,2008-12-08T08:53:19.26,"[-0.4252203056548638, -0.286859907638157]","[0.04291195826705957, 0.04772151059973323]","[0.5089255763088385, 0.36863460409569965]","[0.45503790464452354, 0.47139033550328496]","[0.7897222580830859, 0.7486162978893632]","[0.5500520804040185, 0.6511136303281773]","[0.04291195826705957, 0.04772151059973323]"
II.DGAR.00.BHZ,2005-03-30T22:28:24.68,2005-04-27T06:58:46.14,"[-0.6951413851118576, -0.5587477779628082]","[-0.20887951069426094, -0.2202258109557136]","[0.27982891066695076, 0.11807243166743447]","[0.6790799521141693, 0.601003875484139]","[0.9316819003000196, 0.7667408520556687]","[0.6659769333909477, 0.5124603406104525]","[-0.20887951069426094, -0.2202258109557136]"
II.DGAR.00.BHZ,2005-03-30T22:28:24.68,2006-02-16T19:47:32.75,"[-1.8864872343498569, -1.703982188526239]","[-1.4002739645397517, -1.3558181143377146]","[-0.9148841641826959, -1.01888465148243]","[0.46713132437075494, 0.31040298783030945]","[0.7842102937983829, 0.6811270251638359]","[0.6841497438459805, 0.7176069504780863]","[-1.4002739645397517, -1.3558181143377146]"
II.DGAR.00.BHZ,2005-03-30T22:28:24.68,2014-11-12T06:01:40.93,"[-0.5285463788785101, -0.3898118072969975]","[-0.04695398413771068, -0.05246537000152385]","[0.43775475192246205, 0.2804456928517223]","[0.6210039813437052, 0.4907733434714622]","[0.8346191797109325, 0.7229551676111167]","[0.5854863593598489, 0.6077046505428523]","[-0.04695398413771068, -0.05246537000152385]"
II.DGAR.00.BHZ,2005-03-30T23:19:08.56,2005-04-10T08:11:55.4,"[3.2747053526338847, 3.3697717876458624]","[3.730455429274132, 3.70598483696993]","[4.1944776361923255, 4.036752811748309]","[0.5532587179312166, 0.46707336184203735]","[0.6672065711782975, 0.6270274419611978]","[0.5289458257901104, 0.3566293007687902]","[3.730455429274132, 3.70598483696993]"
II.DGAR.00.BHZ,2005-03-30T23:19:08.56,2005-04-19T10:33:59.76,"[0.2596452309973599, 0.3661824220702185]","[0.7313006831073999, 0.7066295718148023]","[1.202840899419687, 1.0493617129103385]","[0.7566983446752072, 0.5689108701527219]","[0.944297325715302, 0.6508748215832365]","[0.8153316488509056, 0.30681130707742404]","[0.7313006831073999, 0.7066295718148023]"
II.DGAR.00.BHZ,2005-03-31T03:12:11.37,2005-04-05T20:15:27.39,"[-2.271759057826813, -2.131773481842618]","[-1.800581348162197, -1.791264381656457]","[-1.3372074173793524, -1.4560435406388683]","[0.561410842253971, 0.5105863578629285]","[0.8781156738753154, 0.7525615719273014]","[0.5658030999718575, 0.5614629533790054]","[-1.800581348162197, -1.791264381656457]"
II.DGAR.00.BHZ,2005-03-31T03:12:11.37,2005-04-22T10:37:33.24,"[3.8725424258346104, 4.017106514130917]","[4.34013468088601, 4.345487430194256]","[4.818744402209421, 4.678330056412257]","[0.560947510280683, 0.33307740483973625]","[0.7163533993524318, 0.6096300988887104]","[0.4201517653385146, 0.6186899088870295]","[4.34013468088601, 4.345487430194256]"
II.DGAR.00.BHZ,2005-03-31T03:12:11.37,2005-08-10T10:27:35.21,"[0.39665686939343786, 0.5293584397820228]","[0.8566155396282442, 0.8619301408812462]","[1.329348884853024, 1.1986482279782105]","[0.45448854271315037, 0.49895298039807784]","[0.7906803275244773, 0.7250671789313298]","[0.5516287933939149, 0.6287537291423855]","[0.8566155396282442, 0.8619301408812462]"
II.DGAR.00.BHZ,2005-03-31T03:12:11.37,2005-09-18T10:12:30.9,"[-4.305872049103053, -4.167371904624465]","[-3.8390307637058156, -3.8359868712990206]","[-3.3596744121594284, -3.504701679985687]","[0.390697527542565, 0.5432258177058884]","[0.6405273380999644, 0.7760005220675916]","[0.41461148226376576, 0.5784045342071686]","[-3.8390307637058156, -3.8359868712990206]"
II.DGAR.00.BHZ,2005-03-31T04:35:53.14,2005-04-02T07:09:21.88,"[0.6933735418034139, 0.8309202103713028]","[1.1889625918584485, 1.1705945728064977]","[1.6929677994370647, 1.508861259881506]","[0.6955910381756492, 0.6320409296788126]","[0.8959218952767496, 0.7999699044317099]","[0.6488229887094903, 0.6694648580775001]","[1.1889625918584485, 1.1705945728064977]"
II.DGAR.00.BHZ,2005-03-31T04:35:53.14,2005-04-12T09:56:38.9,"[0.8859246438698195, 0.9887622121983975]","[1.3798070595591498, 1.3283017655405938]","[1.8880127669764453, 1.6598623924847007]","[0.6517605172058274, 0.6297316386048988]","[0.8611356237197804, 0.693267081729433]","[0.6441315131490848, 0.5499814703867199]","[1.3798070595591498, 1.3283017655405938]"
II.DGAR.00.BHZ,2005-03-31T04:35:53.14,2005-06-10T20:02:07.04,"[-0.23007817953547816, -0.1430968995577578]","[0.26363020830782924, 0.20011981558823946]","[0.7727169886421713, 0.8601000159816963]","[0.7176916834806777, 0.6100728370771772]","[0.8547066135576732, 0.6768096624952593]","[0.598787241502254, 0.4858098662976262]","[0.26363020830782924, 0.20011981558823946]"
II.DGAR.00.BHZ,2005-03-31T04:35:53.14,2005-07-10T07:38:48.95,"[1.0311557924660963, 1.1606542679842595]","[1.518951374367837, 1.5001718697509365]","[2.017597657271174, 1.8384257109285922]","[0.5661870946697243, 0.5670223963876742]","[0.8556608680433411, 0.6918167296814209]","[0.6967596910030884, 0.5877091019692159]","[1.518951374367837, 1.5001718697509365]"
II.DGAR.00.BHZ,2005-03-31T04:35:53.14,2005-09-23T05:18:51.18,"[-0.7501365090990052, -0.6405121379740718]","[-0.26350665585199723, -0.30161729392671033]","[0.23607038186251197, 0.032309394527156435]","[0.6307956609291208, 0.7094214216674577]","[0.863438075739717, 0.7726804688626087]","[0.6760508768280065, 0.6150291202123431]","[-0.26350665585199723, -0.30161729392671033]"
II.DGAR.00.BHZ,2005-03-31T04:35:53.14,2005-12-30T20:00:30.66,"[1.212036991292089, 1.3876092129509734]","[1.7001304870531244, 1.720263584575092]","[2.2004234661601827, 2.0484501945798383]","[0.43389894772315374, 0.3686702117612962]","[0.8159447183079899, 0.5269224570965844]","[0.7968161589439945, 0.4581823315380666]","[1.7001304870531244, 1.720263584575092]"
II.DGAR.00.BHZ,2005-03-31T04:35:53.14,2008-10-11T12:32:29.98,"[-1.2843164344622555, -1.169484858213238]","[-0.7913754063078194, -0.8311787098068963]","[-0.2845721234369171, -0.49765061265087196]","[0.5880060177650197, 0.6111525310374598]","[0.8712613131794885, 0.7242472000796711]","[0.7060139346237031, 0.6414559980253475]","[-0.7913754063078194, -0.8311787098068963]"
II.DGAR.00.BHZ,2005-03-31T04:35:53.14,2009-09-05T08:19:35.3,"[-1.1306972587783872, -1.0289119944190404]","[-0.6442852395160549, -0.6879622885523756]","[-0.1467656653628069, -0.3492118692036522]","[0.6359837306126295, 0.6131333421365971]","[0.8308850206349139, 0.6946575451821136]","[0.6623854952259556, 0.5431280574290017]","[-0.6442852395160549, -0.6879622885523756]"
II.DGAR.00.BHZ,2005-03-31T04:35:53.14,2015-01-14T22:08:30.64,"[0.17240384248756868, 0.3167807220822454]","[0.6625487668149481, 0.6607376454304579]","[1.1607109775911284, 0.9958858955507912]","[0.5455067245225399, 0.42271858924643485]","[0.8587711958752264, 0.5787544391081916]","[0.7284220966688139, 0.5158090344683163]","[0.6625487668149481, 0.6607376454304579]"
II.DGAR.00.BHZ,2005-03-31T11:33:48.0,2005-04-09T13:51:21.98,"[-0.11218870564020106, 0.010743901162987374]","[0.37169781603943963, 0.3499826320961638]","[0.8569112390876696, 0.6839371344624293]","[0.7917042793545797, 0.4315284938745767]","[0.8277175618206417, 0.5619024785620961]","[0.6593072585886891, 0.4019659124740827]","[0.37169781603943963, 0.3499826320961638]"
II.DGAR.00.BHZ,2005-03-31T12:33:14.33,2005-04-04T03:05:48.22,"[-1.215100067487719, -1.096792421923695]","[-0.7552913106533036, -0.7584579683985815]","[-0.2948120016547913, -0.42235765951282933]","[0.43740891122496695, 0.6517498456259253]","[0.6283009203036835, 0.7993323238825577]","[0.3925412148758653, 0.6487709427209426]","[-0.7552913106533036, -0.7584579683985815]"
II.DGAR.00.BHZ,2005-03-31T12:33:14.33,2005-04-12T04:52:24.45,"[-0.8564990455008435, -0.7463105658074031]","[-0.3978721451268001, -0.40577219525806885]","[0.06570245544954653, -0.06147793078065565]","[0.4618465128471309, 0.5311302025008493]","[0.6072547646321875, 0.7123785645246413]","[0.3630562103022156, 0.6135105365101572]","[-0.3978721451268001, -0.40577219525806885]"
II.DGAR.00.BHZ,2005-03-31T12:33:14.33,2005-04-19T09:07:56.15,"[-1.6742095636643612, -1.5557144982209967]","[-1.206022593451156, -1.2105147916307335]","[-0.7341792840772152, -0.864742690225489]","[0.5097082063187869, 0.5523454799947018]","[0.7032284489568182, 0.7060875296470983]","[0.4999771329655647, 0.5679240171781313]","[-1.206022593451156, -1.2105147916307335]"
II.DGAR.00.BHZ,2005-03-31T12:33:14.33,2013-04-27T10:03:17.46,"[1.531899200013652, 1.6672727725022005]","[1.9978937154339418, 2.002793486609178]","[2.455231734764181, 2.346804721634792]","[0.4661458896014215, 0.45028943012849737]","[0.6225678121557741, 0.627664243954246]","[0.4142509558605374, 0.525729347538194]","[1.9978937154339418, 2.002793486609178]"
II.DGAR.00.BHZ,2005-03-31T12:33:14.33,2017-02-04T01:36:34.52,"[-0.8054492690118716, -0.6235306988682976]","[-0.31762260318028956, -0.2768944310523913]","[0.1519395438144453, 0.07196686090738602]","[0.3004165310989407, 0.40499130393358646]","[0.6060132680010699, 0.5947718621523463]","[0.5788470436681719, 0.5355967463902263]","[-0.31762260318028956, -0.2768944310523913]"
II.DGAR.00.BHZ,2005-03-31T13:01:31.57,2005-09-01T04:18:53.17,"[-1.597787349717856, -1.434830948359689]","[-1.1172145406508227, -1.1096782025274419]","[-0.6374089219972183, -0.7843443795801642]","[0.5092385468374697, 0.46043883295853316]","[0.7506300323030818, 0.5611087022065966]","[0.6814049653343267, 0.342115739429393]","[-1.1172145406508227, -1.1096782025274419]"
II.DGAR.00.BHZ,2005-03-31T15:08:09.94,2005-04-17T11:54:31.7,"[-0.38671123670292945, -0.2555315087526933]","[0.07672032973660842, 0.07588926977198465]","[0.5456288863591986, 0.4049784743768202]","[0.470480649240557, 0.627799870703091]","[0.8664796198375803, 0.8639123170444343]","[0.4597339638599883, 0.6655522591261892]","[0.07672032973660842, 0.07588926977198465]"
II.DGAR.00.BHZ,2005-03-31T15:08:09.94,2005-05-06T00:06:32.61,"[-0.5469146480184596, -0.4142218074113682]","[-0.07358269665718069, -0.0844162553784958]","[0.4051587228690902, 0.24484862738972768]","[0.4548594472540203, 0.6646026509810827]","[0.7811673814729001, 0.8130190190385594]","[0.39928604860709677, 0.5672123974383435]","[-0.07358269665718069, -0.0844162553784958]"
II.DGAR.00.BHZ,2005-03-31T16:12:52.67,2005-04-10T19:05:10.37,"[3.391834837115773, 3.4943244147471133]","[3.8451843081730503, 3.8245782959776307]","[4.303242629536232, 4.15428792924648]","[0.6811023179910628, 0.5087228064613316]","[0.781849955556246, 0.72944055099514]","[0.5071081090954228, 0.5483510963525192]","[3.8451843081730503, 3.8245782959776307]"
II.DGAR.00.BHZ,2005-03-31T16:12:52.67,2005-07-28T07:11:54.79,"[0.7716104466288563, 0.8893437400933595]","[1.2292061034894086, 1.2257165294624843]","[1.687989956567405, 1.5608296878582897]","[0.683868906429686, 0.46948559693336467]","[0.8598673130391217, 0.7911273011981063]","[0.5890334379150235, 0.603946919492919]","[1.2292061034894086, 1.2257165294624843]"
II.DGAR.00.BHZ,2005-03-31T16:12:52.67,2005-10-18T11:22:10.31,"[0.13249811731853134, 0.19893002013100203]","[0.5920940840140874, 0.5589399467783589]","[1.0591580132107783, 0.9081419320462153]","[0.7147972724362324, 0.4046460748729707]","[0.8031048104604407, 0.6029941225972149]","[0.5193394367992591, 0.40819712429141475]","[0.5920940840140874, 0.5589399467783589]"
II.DGAR.00.BHZ,2005-03-31T17:44:26.77,2005-04-08T01:11:41.08,"[-3.4448359777456607, -3.2879644559670593]","[-2.981379928477197, -2.9704356128512925]","[-2.5184869643933006, -2.652065838334333]","[0.5535294406969399, 0.47439735681522327]","[0.6743568092759199, 0.6267313845686527]","[0.574165839197544, 0.5052214363970841]","[-2.981379928477197, -2.9704356128512925]"
II.DGAR.00.BHZ,2005-03-31T17:44:26.77,2005-05-05T09:55:06.74,"[-2.5617327680424515, -2.4280449701125417]","[-2.099234801544286, -2.113406287054376]","[-1.6389715359709294, -1.797885607648971]","[0.6685874503536302, 0.7874473664494398]","[0.7778326451032542, 0.884218968538434]","[0.6202444848235555, 0.6161279135395421]","[-2.099234801544286, -2.113406287054376]"
II.DGAR.00.BHZ,2005-03-31T19:14:36.92,2005-04-10T09:51:01.05,"[-0.24678779196192413, -0.17931695709587978]","[0.21305776998296513, 0.18562352724416004]","[0.6733634833507169, 0.5915741223680724]","[0.6858724703328204, 0.5522320800861724]","[0.919774370914543, 0.5358029722080873]","[0.7546830640566452, 0.16595845329759434]","[0.21305776998296513, 0.18562352724416004]"
II.DGAR.00.BHZ,2005-03-31T20:13:58.53,2005-04-10T10:19:35.07,"[-1.9078585719501888, -1.7817803031020463]","[-1.4278317392258628, -1.4484082986471325]","[-0.943529236600363, -1.120957959983972]","[0.5082603894911351, 0.710579966010919]","[0.6596052548657351, 0.7999225888163128]","[0.42897841682796917, 0.6653527649077465]","[-1.4278317392258628, -1.4484082986471325]"
II.DGAR.00.BHZ,2005-03-31T20:13:58.53,2005-05-06T13:45:45.25,"[-2.579471363936731, -2.434302566763585]","[-2.0963260807525947, -2.1084337770045893]","[-1.6136021917460412, -1.7805307597306026]","[0.5893405883003369, 0.7847218620773875]","[0.724077301474033, 0.8761913614712564]","[0.5385835083084375, 0.7610921175912588]","[-2.0963260807525947, -2.1084337770045893]"
II.DGAR.00.BHZ,2005-03-31T22:58:52.02,2005-12-20T13:34:36.79,"[3.626998196394432, 3.8057824355368557]","[4.122683877168818, 4.123246004006089]","[4.622864942378405, 4.437950327993967]","[0.5175327117221487, 0.45097100145750807]","[0.64096255778653, 0.54165987564545]","[0.4989615090688427, 0.4861845167240285]","[4.122683877168818, 4.123246004006089]"
II.DGAR.00.BHZ,2005-04-01T01:46:59.78,2005-09-02T01:11:12.33,"[-0.2506563415607299, -0.08013922821840885]","[0.24409978708111302, 0.24993281503587106]","[0.7351529742663678, 0.5810175960495169]","[0.7024895037868868, 0.5575764426726176]","[0.8953120420608128, 0.7646747349580144]","[0.7144908462670152, 0.5721000916299326]","[0.24409978708111302, 0.24993281503587106]"
II.DGAR.00.BHZ,2005-04-01T01:55:10.42,2005-04-17T11:41:26.53,"[-2.3133820106033514, -2.1663013418412613]","[-1.835221071309231, -1.8414760551865064]","[-1.354839930715661, -1.51538141219561]","[0.6109867655811185, 0.6755774656285217]","[0.836199898018619, 0.7986095564408837]","[0.5414403120411195, 0.6956837872779332]","[-1.835221071309231, -1.8414760551865064]"
II.DGAR.00.BHZ,2005-04-01T01:55:10.42,2005-10-15T07:44:03.87,"[-0.7770697972855299, -0.6622476029103971]","[-0.30077778603371796, -0.33531915900208437]","[0.1962569954786233, -0.007169528593045267]","[0.5437216529043749, 0.5627617489796582]","[0.6676802727126605, 0.6327360170980831]","[0.40242413199462235, 0.5107756278077421]","[-0.30077778603371796, -0.33531915900208437]"
II.DGAR.00.BHZ,2005-04-01T07:09:59.58,2005-04-06T13:27:15.51,"[-0.44992350687486915, -0.30137464040777506]","[0.03019789367597181, 0.02428711746375777]","[0.5154619134748772, 0.34869551781918845]","[0.458301639313819, 0.6514932720361815]","[0.6492753760776663, 0.7848619602214852]","[0.48665663545658194, 0.646408746718875]","[0.03019789367597181, 0.02428711746375777]"
II.DGAR.00.BHZ,2005-04-01T07:09:59.58,2005-04-13T11:05:52.02,"[-0.05306059789801722, 0.0897855888150464]","[0.422887668673745, 0.41774880286316335]","[0.9082808463017941, 0.7490679884890379]","[0.4545464625464794, 0.6554206220485778]","[0.6744423423741845, 0.7741529493048939]","[0.5733700438008119, 0.6545720510718793]","[0.422887668673745, 0.41774880286316335]"
II.DGAR.00.BHZ,2005-04-01T11:57:02.05,2005-04-12T11:53:06.67,"[1.3137795316467533, 1.425284115133348]","[1.7721830450094531, 1.7498932764271058]","[2.2271322193814918, 2.074043908170193]","[0.6291718333235886, 0.6510000694737175]","[0.7980577380536596, 0.7736019653005495]","[0.5312866583686968, 0.5777127759111313]","[1.7721830450094531, 1.7498932764271058]"
II.DGAR.00.BHZ,2005-04-01T11:57:02.05,2005-05-07T07:43:10.77,"[0.49005219030912694, 0.6308854818458626]","[0.958927337796102, 0.9531213468146655]","[1.4277834676976116, 1.2766552204725512]","[0.51407815634513, 0.5380713795023612]","[0.7148390724283834, 0.642829852318698]","[0.4601962433765876, 0.5488591064207274]","[0.958927337796102, 0.9531213468146655]"
